record_id,label_raw,label_name,source_db,source_path,quality_score,fixed_rms,crest_factor_db,zero_ratio,was_repeated_to_15s,drift_ratio_0_20,very_low_ratio_20_80,s1s2_low_ratio_20_150,cardiac_mid_ratio_150_500,murmur_like_ratio_200_600,high_cardiac_ratio_300_800,broadband_ratio_500_1000,hf_noise_ratio_700_1800,very_hf_noise_ratio_1000_1800,low_to_mid_ratio_db,high_to_heart_ratio_db,spectral_centroid_hz_ac,spectral_bandwidth_hz_ac,spectral_rolloff85_hz_ac,spectral_flatness_20_1800_ac,spectral_contrast_mean,spectral_contrast_std,zcr_mean,zcr_std,seg_rms_min,seg_rms_p10,seg_rms_median,seg_rms_mean,seg_rms_std,seg_rms_cv,seg_peak_max,seg_peak_median,env_period_sec,env_period_hz,env_autocorr_peak,env_autocorr_peak_norm,cluster_id,cluster_acoustic_profile,cluster_size,usable_for_5train_3val
a0322,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0322.wav,0.42066666666666663,0.03215134119866889,18.964034482886834,0.07963333333333333,False,0.031727322153986,0.8400317475162957,0.9572415368493936,0.009669745259929379,0.003898102452875574,0.003000201999811319,0.001440448127852964,0.0002991229938333832,3.961843953072251e-15,19.956065021920036,-27.44944438287185,57.485859761723326,37.22268895150421,77.33333333333333,5.091415936949593e-07,25.466855164296245,18.27105596919641,0.027943430170575694,0.005524482845090107,0.023537095987570637,0.02731734559538941,0.03147578078562593,0.031723569161839556,0.003621150884397002,0.11414701966568758,0.2853650748729706,0.24760514497756958,1.28,0.78125,0.30945698528504484,0.30945698528504484,0,clean_periodic_abnormal,308,True
a0126,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0126.wav,0.41918209876543205,0.035903381746558195,16.137764897983114,0.0415,False,0.07107355484449088,0.8926201265549956,0.9249051855484973,0.004127899062324924,0.0020659198844463697,0.0005720077436247056,0.00025859366901982234,0.00016969643121824912,4.1534508374826994e-15,23.503681452170312,-33.36293144348282,36.57537872642046,24.03147983808984,49.53333333333333,2.566841145523449e-07,26.845704630820876,18.399016740882562,0.02023295908848614,0.005437615545323798,0.030281692866902903,0.03125874423274223,0.036944224953603624,0.03604500093385984,0.0030709572588946544,0.08519786852023858,0.23015668988227844,0.2101675271987915,0.88,1.1363636363636365,0.8159496306838201,0.8159496306838201,0,clean_periodic_abnormal,308,True
a0104,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0104.wav,0.4183950617283951,0.06655674709521013,18.819497758274796,0.05516666666666667,False,0.13720019688933027,0.8218159823557489,0.8593269359832495,0.0035302400422541702,0.0006848396975238799,0.00013645237629071225,4.6330343413133e-05,1.8466752905877183e-05,4.292887001213284e-15,23.863541884727738,-41.24383370554903,38.022872489926044,22.503216053747515,56.333333333333336,8.600125506357384e-08,26.51409000463034,17.751981532847683,0.018165311833688698,0.00375345599063387,0.034798482652771405,0.04532536490778728,0.06423724088588978,0.06517558433732099,0.015620787100402527,0.239672374789749,0.5809877514839172,0.3973575234413147,0.928,1.0775862068965516,0.41975174912848745,0.41975174912848745,0,clean_periodic_abnormal,308,True
e01568,1,abnormal,training-e,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e01568.wav,0.4181635802469136,0.11950948826226959,18.282128447604517,0.12658333333333333,False,0.35897763982259934,0.6162573761821243,0.6413461465322163,0.002352066591887426,0.0009696361463306623,0.0005652809426681883,0.00038857598840768805,0.00019649483262470447,4.453185702146703e-15,24.35642876308636,-30.41473864267494,32.45884040875757,25.24221132621917,50.0,1.4013331487951058e-07,27.218614587293366,19.91058115165713,0.013690615005330491,0.005200593982690461,0.06627879949253346,0.08726844149658167,0.10776249096571751,0.11510728541775078,0.02537796218796818,0.22047224963926915,0.9806382060050964,0.6358649730682373,1.488,0.6720430107526881,0.22408243320006013,0.22408243320006013,0,clean_periodic_abnormal,308,True
a0363,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0363.wav,0.4177901234567901,0.05781897239173882,18.822387932247256,0.062483333333333335,False,0.05708242048555999,0.8786203869954945,0.9331019391027127,0.009465552462428726,0.0031566448241727996,0.0008526819658369445,0.0004315564451791664,0.00027932252335924747,4.43773426902123e-15,19.937831250599032,-31.22516791445465,47.141208446479624,30.175053454672895,64.6,2.1278629286154726e-07,26.736425084540823,19.746880345953834,0.02609649853411514,0.006020267560037717,0.039406906908509405,0.04316892824097865,0.05592027972026302,0.05536838286055879,0.009217422310971328,0.16647447185765352,0.5048818588256836,0.4284236431121826,0.72,1.3888888888888888,0.6683992200255722,0.6683992200255722,0,clean_periodic_abnormal,308,True
a0115,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0115.wav,0.41654012345679015,0.03788176179657075,16.961746559546448,0.08485,False,0.06584690943883623,0.8858031700096534,0.9270203388416137,0.007010894004687854,0.00245914183635192,0.0008792093358201687,0.0005528102833668947,0.00031471664911550265,4.510815799717402e-15,21.213158614655825,-30.320784323429336,42.50824724397722,28.709236727103047,58.4,3.0456564637220874e-07,26.043847368599586,19.473136841276215,0.023539528917910446,0.004749153587705061,0.03343688183434986,0.03393645670920081,0.03822062627538336,0.03794178317980446,0.0028580764072581987,0.07532794086617133,0.2670038342475891,0.2300349473953247,0.544,1.838235294117647,0.8850597732654042,0.8850597732654042,0,clean_periodic_abnormal,308,True
e00880,1,abnormal,training-e,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e00880.wav,0.41460648148148144,0.11565025001959096,19.859200429228846,0.31051666666666666,False,0.2949384971390688,0.6792411581493364,0.7060872414023642,0.005973354513183302,0.003154537997419669,0.0014165411890029883,0.0005691598521438644,0.00022647657559920966,4.036338725972901e-15,20.726400736133467,-29.518022945773485,31.274504798920493,29.717276193918593,38.46666666666667,1.4644916716132075e-07,24.299532469596237,19.217867669358522,0.012160181236673773,0.006323732970189155,0.06395559977314669,0.09657661379733828,0.12143670120156098,0.11861315384682115,0.01646516364358866,0.1388139771662309,1.137906551361084,0.8937482237815857,0.624,1.6025641025641026,0.6474402353888496,0.6474402353888496,0,clean_periodic_abnormal,308,True
a0372,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0372.wav,0.4143672839506173,0.03766154749324693,19.915278439178167,0.0594,False,0.16429854596084942,0.7085888396452898,0.8349344393473213,0.002154836535041928,0.0006817640923983116,0.0004576510944427871,0.0004011735765516249,0.0002945359217974043,4.287510317167235e-15,25.882380448304787,-30.80343845418257,46.93781124717544,32.0689965809776,76.33333333333333,2.733154936674329e-07,27.345294573715858,19.875074974595076,0.018206956289978676,0.005142540683056778,0.03348789322643385,0.034994541751663555,0.037634039754243384,0.03775215204625903,0.0021186579769884076,0.05612019067893992,0.37295985221862793,0.326630562543869,0.864,1.1574074074074074,0.6370690470362435,0.6370690470362435,0,clean_periodic_abnormal,308,True
a0116,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0116.wav,0.41399999999999987,0.05483034441206161,15.833586760044705,0.03745,False,0.22200825787265047,0.760366341040763,0.7770710023921156,0.001759389023124227,0.0005958138877876829,0.0002662424826042121,0.00010537832983616572,5.576168757939914e-05,4.343376304934406e-15,26.450988248231667,-36.84239483914099,31.676634595589416,19.489757361129907,44.666666666666664,1.3944897660726898e-07,26.48621507023546,17.7444167375911,0.016741071428571428,0.003870014864159982,0.04576616388899042,0.04628535519885718,0.0547582438910154,0.05366527920152791,0.004515428370833746,0.08414059201039482,0.33939099311828613,0.28630250692367554,0.912,1.0964912280701753,0.6475978713368946,0.6475978713368946,0,clean_periodic_abnormal,308,True
a0120,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0120.wav,0.4108611111111111,0.044604798011653735,16.71276899451812,0.05318333333333333,False,0.157635657822098,0.8287578139667228,0.8412067129323446,0.0009425044467796706,0.0003597676150012004,0.00026226991392240307,0.0002771310344584476,0.00021687157992928633,4.356729876340432e-15,29.506193218469036,-32.316598020620134,32.83743599850719,19.339252203174077,42.666666666666664,1.461134706725625e-07,28.315623601351763,19.265212343496547,0.018821212020255863,0.005076384063026448,0.03972715410568344,0.0409566086260217,0.04328455736521015,0.04431566910369823,0.0029754434787378683,0.06714201843734229,0.3055061995983124,0.2809905409812927,0.928,1.0775862068965516,0.5675046752497144,0.5675046752497144,0,clean_periodic_abnormal,308,True
a0382,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0382.wav,0.41070987654320984,0.03217763209915203,16.67242793706152,0.05698333333333333,False,0.06528922720115797,0.8621034820845568,0.9267772262032273,0.011600811646687265,0.003389913308192204,0.0007348208673596602,0.0004418263241317755,0.0003132172048081207,3.9547539267236365e-15,19.02486977734019,-30.94405845016785,43.443921843924876,31.760583966123747,66.26666666666667,3.531726360611746e-07,26.6242274413558,20.31421040774866,0.028709688166311302,0.007146203260344209,0.027061931781812716,0.02816903027980334,0.031873855867506115,0.03205753283827947,0.0025246031131672493,0.07875225826104211,0.21936911344528198,0.20204691588878632,0.912,1.0964912280701753,0.23585073293686729,0.23585073293686729,0,clean_periodic_abnormal,308,True
a0076,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0076.wav,0.4100864197530865,0.043127818116603434,18.28775374546174,0.08211666666666667,False,0.09866290577659935,0.8789972201055336,0.9006253992441801,0.0013471749199371367,0.0006548563195534208,0.0002719763491880097,0.0001698061059682382,0.00011538674011499904,4.488455308413495e-15,28.251202016145204,-35.00054705102606,35.83543625152117,20.133032413722184,47.333333333333336,1.6233749060237276e-07,27.1586121585583,19.226004060774276,0.021884161780383795,0.006339987230700935,0.036455425452305346,0.038161165105361425,0.04150147780789397,0.042270617642683965,0.0038757551607177406,0.09168910623239096,0.35411569476127625,0.28509315848350525,0.656,1.524390243902439,0.7913837501520076,0.7913837501520076,0,clean_periodic_abnormal,308,True
a0024,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0024.wav,0.4097438271604938,0.03306946500718088,17.094025028313705,0.07375,False,0.07319178969613221,0.6162477763007302,0.8038215881368718,0.11985717721170275,0.08501605602760928,0.008477143279946421,0.0038719893261252103,0.0018732510295365865,5.261447285907813e-15,8.26495620509859,-22.062127572666107,77.08309904753749,71.83218120411475,125.8,1.0228593713292191e-06,27.004346133973264,20.14558220502144,0.04052005597014925,0.02087195429981763,0.02948813170966126,0.03048562252491482,0.033454121643497266,0.03295328406453297,0.001950143955024257,0.059179047080325974,0.23666194081306458,0.218251034617424,0.8320000000000001,1.2019230769230769,0.920531750040545,0.920531750040545,0,clean_periodic_abnormal,308,True
a0190,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0190.wav,0.4092777777777778,0.030630972583402964,17.06630779741309,0.041916666666666665,False,0.14518255212984266,0.8153484860184854,0.8535258190272528,0.0014394280859852122,0.0003881797999235792,6.615015014864849e-05,3.7621392100172824e-05,2.0097443194669665e-05,4.2530697112638155e-15,27.73026690644755,-41.706309028450136,36.79457283223303,19.48810175366246,52.13333333333333,1.273698412512176e-07,26.920330902761506,17.655637435200017,0.018448494136460554,0.003089298774812536,0.025022905599046717,0.027273729616622788,0.03048318306036228,0.030329487111504266,0.0024055225436274198,0.07931299750808124,0.21851244568824768,0.18848949670791626,1.12,0.8928571428571428,0.5163841672923286,0.5163841672923286,0,clean_periodic_abnormal,308,True
a0373,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0373.wav,0.40635802469135807,0.029630254506212293,18.093064341456305,0.04156666666666667,False,0.2339934930860537,0.6836472019748594,0.7631500157430077,0.0036562908089106403,0.0007544040702776364,0.0002512947354154311,7.748914041903349e-05,2.6483901910971655e-05,4.394905814420183e-15,23.195691867777747,-38.67764924104324,38.12771231711016,26.399805083248722,61.46666666666667,2.2215001146878266e-07,25.71016147188651,17.39167885199969,0.01771346948294243,0.0034026872059606584,0.026687993785753147,0.027550999296612103,0.02972703546343703,0.02987581030769174,0.0018880846284826482,0.06319777113047106,0.23789680004119873,0.2123529016971588,1.04,0.9615384615384615,0.4712662456450058,0.4712662456450058,0,clean_periodic_abnormal,308,True
a0377,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0377.wav,0.4032777777777778,0.04053131383356965,16.42385881854887,0.03671666666666667,False,0.16956031182422193,0.7929045172305487,0.8300642026446234,0.0008394159766953867,0.000419933933739291,0.00020020363403581447,0.000120381561455318,6.004132979500468e-05,4.415778439043119e-15,29.951344539489682,-36.63259012298695,36.04272373447194,21.32538546777645,53.53333333333333,1.519307077992859e-07,26.620482928178728,17.911900351503167,0.019320945495735608,0.003580105871661917,0.03354464513140982,0.03659592836769228,0.040440023467998756,0.040556400715863195,0.0034988367331170805,0.08627088850913389,0.26852431893348694,0.23684023320674896,0.8,1.25,0.25015002749382587,0.25015002749382587,0,clean_periodic_abnormal,308,True
e01105,1,abnormal,training-e,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e01105.wav,0.4022654320987654,0.1306540858369049,17.881446251205286,0.11476666666666667,False,0.3553786127249587,0.6155395007552547,0.6506478330808488,0.0043755036287724865,0.0017386940550077965,0.0009260153026136183,0.000555341052081061,0.00024934522488724684,4.8683463992346805e-15,21.723179393945795,-29.10630178025462,35.87950821484459,29.31794344772377,56.46666666666667,1.5005286588974992e-07,26.81553296299674,19.889619873577274,0.04749550239872068,0.02326974279004933,0.05867113912390622,0.08360406780315593,0.1250543095997825,0.12202350480794441,0.02877213763797457,0.23579176536258747,1.02375328540802,0.6380152106285095,0.72,1.3888888888888888,0.5177670314123298,0.5177670314123298,0,clean_periodic_abnormal,308,True
a0182,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0182.wav,0.40078395061728395,0.030578417699313,17.840898135515033,0.06916666666666667,False,0.08112296944671801,0.8999951187879575,0.9175641562195643,0.001320442250121817,0.0006145483033070471,0.0003417966781684011,0.0004749842856976797,0.0003813065884621682,5.0504823895676825e-15,28.41917027940669,-30.306396567338787,37.41984791095158,23.968491946681414,51.333333333333336,2.612032545015844e-07,27.811970927246453,19.988000759508257,0.024418226945628996,0.008210230169450855,0.025927186860371387,0.028274259286821937,0.030573070520781252,0.030586101384468965,0.0020392020103991333,0.06667087047476779,0.23848436772823334,0.2026101052761078,0.8320000000000001,1.2019230769230769,0.8403550165669635,0.8403550165669635,0,clean_periodic_abnormal,308,True
e01341,1,abnormal,training-e,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e01341.wav,0.39991358024691354,0.08055195106794653,22.072200035941158,0.10273333333333333,False,0.22367947171725705,0.7644851238379679,0.7731162852871531,0.00310940211752311,0.0017199834440746972,0.000983103269826858,0.00035560456016101456,0.00012865412873600273,4.544238646333541e-15,23.955679315671347,-32.04910588752777,28.804088908677876,21.642679340475475,34.0,1.6938509825363818e-07,26.278050568030338,19.109574288340852,0.013003481476545842,0.002307841310440157,0.06411769400377955,0.06706133041178344,0.07574019488158312,0.07646016364350505,0.009836327679148953,0.12864643753767144,1.022553563117981,0.3827497363090515,0.8320000000000001,1.2019230769230769,0.4975128880161541,0.4975128880161541,0,clean_periodic_abnormal,308,True
e01732,1,abnormal,training-e,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e01732.wav,0.3981018518518519,0.09613754650230695,18.819746978608755,0.16373333333333334,False,0.1732355919409636,0.7839040081358014,0.8124916876107223,0.013518806793110875,0.006393238682390289,0.0016809227960332374,0.0009335113141849568,0.0004340291604181804,4.927984171605981e-15,17.78880565243237,-27.810453761824053,44.73097312526341,35.11913063756477,55.13333333333333,1.9608443849284914e-07,26.039692194819505,20.535077941939303,0.022075726279317698,0.0059259790596422855,0.05512354635461279,0.07100180689493196,0.09487068803530185,0.09394615599404699,0.016736995987515785,0.17815519743842234,0.8392288088798523,0.4968425929546356,0.8320000000000001,1.2019230769230769,0.278677770769275,0.278677770769275,0,clean_periodic_abnormal,308,True
e00114,1,abnormal,training-e,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e00114.wav,0.3965493827160493,0.10126738312319267,17.913086467743117,0.31171666666666664,False,0.22607824573943158,0.7367766087690232,0.7662251310123269,0.006301531567670707,0.004138637501203849,0.002935321199333893,0.0015979563512420931,0.0006616007671740781,5.184813164821865e-15,20.84910275867841,-25.338901532096884,33.34132807111759,37.111327687452956,46.0,2.388967992237754e-07,26.974766454990036,20.63035126757796,0.09752506996268656,0.028112893654202827,0.07947310814005631,0.08490132124062054,0.10249253981873999,0.10066778442491203,0.011627618328897625,0.11550485971030947,0.7963865399360657,0.7559354305267334,1.312,0.7621951219512195,0.3233602147850212,0.3233602147850212,0,clean_periodic_abnormal,308,True
e02108,1,abnormal,training-e,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e02108.wav,0.39621296296296293,0.055413793406697366,20.57036607440179,0.16881666666666667,False,0.1475971500464273,0.8315797738587585,0.8505692340726669,0.001517531308826752,0.0008342348143091201,0.0005517062982466435,0.00034256347880454364,0.00015852370868600678,4.38116097578846e-15,27.48572009850856,-32.3057052166735,36.38599585448513,22.43626248929244,51.46666666666667,1.7304054684522656e-07,26.2931194656824,19.5579517871179,0.01500033315565032,0.004668448495928804,0.04781926235196593,0.0491119797206303,0.05556550976530953,0.05537277684279335,0.004889192247233335,0.0882959554707623,0.5917471647262573,0.3888082206249237,0.704,1.4204545454545456,0.555410369806812,0.555410369806812,0,clean_periodic_abnormal,308,True
a0282,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0282.wav,0.39606172839506165,0.030369482223772025,17.524241099979985,0.04886666666666667,False,0.20696929140301665,0.748956588321761,0.7797244902941503,0.01317828541430721,0.0073647599744854535,0.0032425008424399808,0.0004766348641991862,0.00010670824620523049,4.541564881922292e-15,17.720822659196,-31.33295865202815,38.19415361682769,33.645850331496106,49.93333333333333,4.95975609652654e-07,25.911271037030076,18.632573994748682,0.01968533448827292,0.004147207668524706,0.027142027310551542,0.027971057236844562,0.03049794774081334,0.030280140852457508,0.001761346425920864,0.058168369450007945,0.22837546467781067,0.15370821952819824,0.64,1.5625,0.4521349903265268,0.4521349903265268,0,clean_periodic_abnormal,308,True
a0046,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0046.wav,0.39447222222222217,0.04733755358661353,18.713415996549855,0.06563333333333334,False,0.15694067757613803,0.7802303703343738,0.8397659833805029,0.0032240362712805293,0.0013979519256638727,0.00026679253164232594,0.00010855619255078114,7.624704873080546e-05,4.281371157622156e-15,24.157583594874737,-36.59112848861922,42.16352006777473,24.65433898312761,63.13333333333333,1.406851687047122e-07,25.811238772702556,17.508562556031652,0.018842034248400853,0.009633699032726546,0.035159661564551616,0.04041647758892745,0.04763297151778779,0.04714471737799754,0.00501208428681714,0.10631274414055578,0.4082033932209015,0.3391997516155243,0.784,1.2755102040816326,0.7371403336704556,0.7371403336704556,0,clean_periodic_abnormal,308,True
a0308,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0308.wav,0.3944166666666666,0.0360884134129592,14.583448987782981,0.039316666666666666,False,0.0872574628818115,0.8097569992687247,0.903384938402359,0.010818893322063967,0.003993125585054866,0.002191025285843247,0.0012036639401361749,0.00025545153782969925,4.444790288428654e-15,19.21690007028618,-27.96953372845313,45.29136143400129,36.61750249786811,71.13333333333333,4.62876321092584e-07,26.5698780985162,18.806153634071283,0.02447028251599147,0.00791123014508643,0.029672210995586135,0.031048129056644568,0.03555566096281601,0.035461076342634686,0.0031643057639922124,0.08923321233948167,0.19343730807304382,0.16909490525722504,0.736,1.358695652173913,0.7181628991246611,0.7181628991246611,0,clean_periodic_abnormal,308,True
e01365,1,abnormal,training-e,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e01365.wav,0.3919567901234568,0.12429207524309603,18.009039871168312,0.23441666666666666,False,0.3815501462887958,0.5771350901113302,0.6182886740739552,0.008604040831342035,0.0029368627530549367,0.0003551441385887321,8.877096111614735e-05,4.4237231296335075e-05,4.505778282077403e-15,18.564888283767594,-36.73314831531797,31.305930185361422,26.861593519942957,44.46666666666667,1.0877745085340308e-07,27.238144347359963,18.05405750588151,0.02105335487739872,0.014288983069542899,0.00399480810681603,0.059896031323486976,0.11919265977739292,0.11346812709809573,0.045713652643745106,0.4028765942698338,0.9883151054382324,0.5437059998512268,0.6880000000000001,1.4534883720930232,0.33619427963474363,0.33619427963474363,0,clean_periodic_abnormal,308,True
e01756,1,abnormal,training-e,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e01756.wav,0.3907037037037038,0.053875113174170035,19.547742848657442,0.2483,False,0.14965300165511702,0.8152223943120923,0.8494406869677172,0.0016044467845646683,0.0007082645716870716,0.0004651411247383304,0.0002666430259261515,0.00011635767518271263,4.529526205415852e-15,27.238077420013212,-33.46753023800208,37.38293734149472,22.544492905460302,52.86666666666667,1.6076662735617836e-07,26.229094669036204,19.621642461341974,0.016890991471215352,0.005851353617553788,0.046438716294429166,0.047900419382530084,0.0535040946924191,0.05432743487992177,0.0047216352017600445,0.08691069629009832,0.5114172101020813,0.49738746881484985,0.5760000000000001,1.736111111111111,0.7831178448729523,0.7831178448729523,0,clean_periodic_abnormal,308,True
a0321,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0321.wav,0.38856172839506176,0.017983560120837478,17.884712429738745,0.0728,False,0.13728455414056764,0.7844198571508529,0.8607755136818375,0.005892816839473171,0.0030218871725623707,0.0004372063569860408,0.00013320286016255437,7.615694686888138e-05,4.503610848729665e-15,21.64566961640721,-36.169596176817564,41.943499561752,26.95925861594835,58.4,4.275900631965823e-07,26.249753879386184,18.527389167702697,0.02058277252132196,0.0051171124507697514,0.015572556790269698,0.01621357601430271,0.018186227058896966,0.01786985947444975,0.0011067121093994612,0.061931774269890376,0.14096499979496002,0.1318962126970291,0.912,1.0964912280701753,0.707997053902703,0.707997053902703,0,clean_periodic_abnormal,308,True
c0024,1,abnormal,training-c,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-c/c0024.wav,0.3880648148148148,0.03313039658412306,16.732420636252833,0.05103333333333333,False,0.17428653066232025,0.8156735074096564,0.8263032378259962,0.0003788862102299953,0.00011917062951548073,4.813499985384842e-05,1.9972909859194834e-05,7.939120702200462e-06,4.241425707242269e-15,33.38630655341315,-44.71547114695011,32.02670123666315,15.568438825334177,43.2,8.42586749923186e-08,25.846664448883747,15.71580595147712,0.015256446561833689,0.0032241672193033385,0.027452329287378185,0.029707463219590564,0.0334573812294301,0.033227630040666124,0.0031934927382943653,0.0961095547523253,0.22742995619773865,0.2213260978460312,0.736,1.358695652173913,0.7701629933464207,0.7701629933464207,0,clean_periodic_abnormal,308,True
a0123,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0123.wav,0.38678395061728393,0.02923280839236041,17.842576911688926,0.0428,False,0.12287303189910627,0.8649102668230781,0.8770696926364285,0.0013302968523539963,0.0005534899781624856,9.991389629927635e-05,9.146162649299847e-05,7.147771423523037e-05,4.398851126898782e-15,28.190855406237784,-37.31666367136679,35.345755408676865,17.328188973674063,44.333333333333336,1.6314724561027886e-07,27.24288048747161,18.7254880544698,0.019154367670575694,0.005471966668574123,0.023995460033799196,0.02547674695082135,0.029709744356804072,0.0288675322288132,0.002637441354908043,0.09136358885361204,0.2280338853597641,0.1576772928237915,1.024,0.9765625,0.6693651888044583,0.6693651888044583,0,clean_periodic_abnormal,308,True
a0074,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0074.wav,0.38580864197530873,0.06187789089756744,15.308258570890592,0.04858333333333333,False,0.21055323343047677,0.7636254721057111,0.7888009430413787,0.0018411454058331262,0.0007359768464823527,0.0001860657948363219,0.00010573219696405623,6.84299038735879e-05,4.315787125948503e-15,26.318793325594893,-36.5702627476842,31.65116763847816,20.28030385319498,44.86666666666667,1.1152901208215818e-07,26.848067995239372,18.961740627076384,0.018365205223880597,0.004381113578805335,0.04702357093797363,0.051052418786411494,0.06155016483496637,0.06193157959518026,0.008214560558461351,0.13263928675632727,0.3605358302593231,0.3077853322029114,1.008,0.9920634920634921,0.1592786660120573,0.1592786660120573,0,clean_periodic_abnormal,308,True
e00657,1,abnormal,training-e,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e00657.wav,0.38565432098765434,0.0740945161710706,22.44277385748267,0.11506666666666666,False,0.32434021527431645,0.6426284482252556,0.6697788563176478,0.00579912993241763,0.002378808769352949,0.0013265984145021485,0.0008236612958594746,0.00036934499844731974,4.319922258584896e-15,20.62568594101842,-27.530327546011918,31.465562539509385,30.902931716337292,47.266666666666666,2.7121628523026907e-07,27.26060687931456,20.1536342857011,0.014104977345415779,0.002909752726806274,0.05988812172034796,0.06614612761874544,0.07187702060901613,0.07338782207696458,0.006917016477827981,0.09425291925339538,0.9815778732299805,0.394980251789093,0.992,1.0080645161290323,0.32961417137558435,0.32961417137558435,0,clean_periodic_abnormal,308,True
e00551,1,abnormal,training-e,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e00551.wav,0.384037037037037,0.12446406610922567,17.52520631480595,0.16261666666666666,False,0.3857210749368489,0.6066196801484787,0.6156727668631508,0.002474506438849524,0.0018190997596094639,0.0015286499937037304,0.0008843347128455557,0.00038177068233970674,4.708146777625398e-15,23.95861355594574,-26.88622098448991,29.441787450878277,28.104818119424024,40.86666666666667,1.9105145907720206e-07,27.189180784888656,20.48601874152309,0.013890508395522388,0.005525282505371431,0.06128341138529314,0.08031215885207789,0.12426467455106968,0.12175172585123137,0.02582299641356475,0.21209552646430951,0.9360613226890564,0.8214269280433655,0.928,1.0775862068965516,0.468233252901148,0.468233252901148,0,clean_periodic_abnormal,308,True
a0083,1,abnormal,training-a,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-a/a0083.wav,0.38341975308641973,0.03686682278034354,15.935513450783843,0.06038333333333333,False,0.07890165335902366,0.9034131630207218,0.920597126122156,0.0015124680045265125,0.0008153765800770921,0.00032228726744138684,0.0002076298753111839,0.00013894495673130462,4.193037471793849e-15,27.843834186514897,-34.24985519238008,29.975283523613182,18.84595457931399,33.86666666666667,1.9390984696006e-07,26.58885412986843,18.343172131070936,0.01630380463752665,0.0038557942931333835,0.03019470291523248,0.03127917454251428,0.0377102336808533,0.036557018168461825,0.004130587124686834,0.112990263438699,0.2308933287858963,0.20058573782444,0.9440000000000001,1.059322033898305,0.7269565661646498,0.7269565661646498,0,clean_periodic_abnormal,308,True
