selected_id,source_id,output_file,output_path,split,rank_in_selected,source_kind,source_path,selection_mode,quality_score,target_sr,target_duration_sec,was_repeated_to_15s,crop_start_sec,record_id,label_raw,label_name,source_db,orig_sr,orig_duration_sec,raw_rms,raw_peak,raw_clip_ratio,raw_dc_offset,fixed_rms,fixed_peak,fixed_clip_ratio,crest_factor_db,zero_ratio,seg_count,seg_rms_min,seg_rms_p10,seg_rms_median,seg_rms_cv,bad_segment_count,max_segment_clip_ratio,max_segment_peak,heart_band_ratio_20_500,low_drift_ratio_0_20,high_noise_ratio_700_1800,very_high_noise_ratio_1000_1800,spectral_centroid_hz,passes_hard_quality,quality_error,score_rms,score_seg_p10,score_heart_band,score_seg_stability,score_low_drift,score_high_noise,score_zero,score_clip,score_centroid,score_crest,rank_in_class,target_class,expB_group,cluster_id,cluster_acoustic_profile,fixed_rms_after_write,was_repeated_to_15s_after_write,drift_ratio_0_20,very_low_ratio_20_80,s1s2_low_ratio_20_150,cardiac_mid_ratio_150_500,murmur_like_ratio_200_600,high_cardiac_ratio_300_800,broadband_ratio_500_1000,hf_noise_ratio_700_1800,very_hf_noise_ratio_1000_1800,low_to_mid_ratio_db,high_to_heart_ratio_db,spectral_centroid_hz_ac,spectral_bandwidth_hz_ac,spectral_rolloff85_hz_ac,spectral_flatness_20_1800_ac,spectral_contrast_mean,spectral_contrast_std,zcr_mean,zcr_std,seg_rms_mean,seg_rms_std,seg_peak_max,seg_peak_median,env_period_sec,env_period_hz,env_autocorr_peak,env_autocorr_peak_norm,cluster_size,usable_for_5train_3val,rank_in_cluster_selection,expE_origin,source_path_norm,selection_reason,easy_rank_global,expG_origin,spectral_bandwidth_hz,spectral_rolloff85_hz,spectral_flatness_20_1800
22,HSA_C2_007,hs_expEbase_HSA_C2_007_022.wav,/nas/home/pcallandrone/DeepLearning/dataset/EXP_G_40x40_SELECTED/HS_PHYSIONET_EXP_G_40x40/hs_expEbase_HSA_C2_007_022.wav,train,,hs,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0012.wav,,0.5565617283950618,,,False,,f0012,1,abnormal,training-f,,,,,,,0.1052007011697365,,,18.869608086067178,0.2134166666666666,,0.0789591781928767,0.0922938121748278,0.1002776499548408,0.1194382516651218,,,,,,,,,,,,,,,,,,,,,,abnormal_cluster_2,hs_abnormal_cluster,2.0,murmur_like_high_cardiac_band,0.10520066994315243,False,0.0030462196585952,0.4379615068217494,0.7519015354254311,0.2184319719346025,0.1405664704757756,0.073634945278086,0.0267275925262696,0.0084390652862243,5.5145960738558575e-15,5.36844765218537,-14.40789933040211,127.71635312279278,124.67299678223468,203.46666666666667,8.577848470846012e-07,26.06494856015876,21.42309749337864,0.0586458055703624,0.0262408977516986,0.1042717256725342,0.0124540326243765,0.9236321449279784,0.8392833471298218,0.624,1.6025641025641026,0.2095795618669504,0.2095795618669504,33.0,True,7.0,base_B_CLUSTER_2,,,,base_EXP_E_25x30,,,
23,HSA_C2_008,hs_expEbase_HSA_C2_008_023.wav,/nas/home/pcallandrone/DeepLearning/dataset/EXP_G_40x40_SELECTED/HS_PHYSIONET_EXP_G_40x40/hs_expEbase_HSA_C2_008_023.wav,val,,hs,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0064.wav,,0.5518950617283951,,,False,,f0064,1,abnormal,training-f,,,,,,,0.1011118500530626,,,18.773125841336675,0.1902333333333333,,0.0797283733082533,0.0839781025599571,0.1010252869494391,0.1262464916932712,,,,,,,,,,,,,,,,,,,,,,abnormal_cluster_2,hs_abnormal_cluster,2.0,murmur_like_high_cardiac_band,0.10111178623743862,False,0.0009237870268891,0.3384346018776624,0.7171332491135444,0.2594746911092306,0.1563554792655428,0.0759845480599008,0.02248186030704,0.0079509573286639,5.157864617300052e-15,4.415048549467287,-15.063780873907264,138.39246466598962,118.28761419176908,215.3333333333333,8.256460090844434e-07,26.89040524162408,20.951583400077503,0.0676493370202558,0.0353721689498883,0.0996658582572408,0.0125824649592001,0.8779268860816956,0.8180338740348816,0.8320000000000001,1.2019230769230769,0.3585295523622611,0.3585295523622611,33.0,True,8.0,base_B_CLUSTER_2,,,,base_EXP_E_25x30,,,
24,HSN_E_EXTRA_001_e00934,hs_expEbase_HSN_E_EXTRA_001_e00934_024.wav,/nas/home/pcallandrone/DeepLearning/dataset/EXP_G_40x40_SELECTED/HS_PHYSIONET_EXP_G_40x40/hs_expEbase_HSN_E_EXTRA_001_e00934_024.wav,train,,hs,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e00934.wav,,0.7499629629629628,,,False,0.0,e00934,-1,normal,training-e,2000.0,27.069,0.1563368820430818,0.9321548342704772,0.0,0.0003310744068585,0.155868455506925,0.9358642101287842,0.0,15.569092134913143,0.1509666666666666,27.0,0.1365802076546362,0.1383931940845418,0.1584999494513678,0.0653874774972775,0.0,0.0,0.9358642101287842,0.9937625207250608,0.005882139830741,0.0002429009121638,4.166295929545783e-15,40.362124729465,True,,0.8447530864197531,0.8487654320987654,0.9743827160493828,0.7614197530864197,0.9296296296296296,0.4540123456790123,0.2709876543209876,0.5688271604938272,0.3601851851851851,0.1845679012345679,,normal,,,normal,0.15586841881386757,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extra_normal_train,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e00934.wav,normal_hard_quality_pool,1.0,base_EXP_E_25x30,,,
25,HSN_E_EXTRA_002_e00015,hs_expEbase_HSN_E_EXTRA_002_e00015_025.wav,/nas/home/pcallandrone/DeepLearning/dataset/EXP_G_40x40_SELECTED/HS_PHYSIONET_EXP_G_40x40/hs_expEbase_HSN_E_EXTRA_002_e00015_025.wav,train,,hs,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e00015.wav,,0.7497067901234568,,,False,0.0,e00015,-1,normal,training-e,2000.0,29.557,0.1801791684191396,0.9864863753318788,1.6916466488479886e-05,0.0134830931201577,0.1824962597023391,0.9374119639396667,0.0,14.213530476718274,0.0469666666666666,27.0,0.1628103718211604,0.1687666626788727,0.1797552609321811,0.0638678803866866,0.0,0.0,0.9374119639396667,0.9889231124657342,0.0087727527171452,0.0012749000340831,4.869111028344186e-15,44.277488164663225,True,,0.8935185185185185,0.9074074074074074,0.9061728395061728,0.7802469135802469,0.891358024691358,0.1632716049382716,0.7558641975308642,0.5688271604938272,0.4401234567901234,0.1160493827160493,,normal,,,normal,0.18249602527020098,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extra_normal_train,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e00015.wav,normal_hard_quality_pool,2.0,base_EXP_E_25x30,,,
26,HSA_E_C2_EXTRA_001_f0018,hs_expEbase_HSA_E_C2_EXTRA_001_f0018_026.wav,/nas/home/pcallandrone/DeepLearning/dataset/EXP_G_40x40_SELECTED/HS_PHYSIONET_EXP_G_40x40/hs_expEbase_HSA_E_C2_EXTRA_001_f0018_026.wav,train,,hs,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0018.wav,,0.5440524691358025,,,False,,f0018,1,abnormal,training-f,,,,,,,0.109374247398087,,,18.49174203233012,0.1598833333333333,,0.0796435287140333,0.0861972548943657,0.1106324413861287,0.1392639556639292,,,,,,,,,,,,,,,,,,,,,,abnormal_cluster_2,,2.0,murmur_like_high_cardiac_band,0.10937420712258762,False,0.0023679398236324,0.4485141300913094,0.729639979026164,0.235284674470933,0.1583485000951156,0.0857855951623669,0.0329518077519369,0.0125273124445327,5.960853648031028e-15,4.91514982345226,-13.266813480452992,134.1397369187203,135.78853674128734,227.46666666666667,8.721640936741188e-07,26.64481616554225,21.2929890031576,0.0495131763059701,0.0156850224939797,0.107309293202354,0.0149443166647866,0.9193950891494752,0.8809789419174194,0.304,3.2894736842105265,0.4037485049296027,0.4037485049296027,33.0,True,,extra_C2_train,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0018.wav,extra_C2_by_quality_score_no_C0,1.0,base_EXP_E_25x30,,,
27,HSA_E_C2_EXTRA_002_f0099,hs_expEbase_HSA_E_C2_EXTRA_002_f0099_027.wav,/nas/home/pcallandrone/DeepLearning/dataset/EXP_G_40x40_SELECTED/HS_PHYSIONET_EXP_G_40x40/hs_expEbase_HSA_E_C2_EXTRA_002_f0099_027.wav,train,,hs,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0099.wav,,0.5312777777777777,,,False,,f0099,1,abnormal,training-f,,,,,,,0.0930887655074049,,,19.65349610326736,0.2150333333333333,,0.079044837112299,0.0815224528723526,0.0915873071943622,0.0863795951571664,,,,,,,,,,,,,,,,,,,,,,abnormal_cluster_2,,2.0,murmur_like_high_cardiac_band,0.09308873045629547,False,0.0008741059815652,0.1991159345816603,0.5855507604085913,0.3513625412886881,0.2400454679023557,0.1566535781546029,0.0623243255046439,0.0245949146061727,6.7490621795423e-15,2.218090897437897,-10.325834839726577,187.07477009202643,162.0190223477283,318.93333333333334,1.3836232025256105e-06,26.83206450851297,21.627713921215754,0.0781791377931769,0.0234275448014897,0.0910847490089904,0.0078678637530266,0.8944829702377319,0.8135924339294434,0.928,1.0775862068965516,0.780130582726407,0.780130582726407,33.0,True,,extra_C2_train,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0099.wav,extra_C2_by_quality_score_no_C0,2.0,base_EXP_E_25x30,,,
28,HSA_E_C2_EXTRA_003_f0035,hs_expEbase_HSA_E_C2_EXTRA_003_f0035_028.wav,/nas/home/pcallandrone/DeepLearning/dataset/EXP_G_40x40_SELECTED/HS_PHYSIONET_EXP_G_40x40/hs_expEbase_HSA_E_C2_EXTRA_003_f0035_028.wav,train,,hs,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0035.wav,,0.5147561728395063,,,False,,f0035,1,abnormal,training-f,,,,,,,0.0809257384976843,,,20.776050163030213,0.2775833333333333,,0.0677063331432037,0.0718037598700504,0.0815421464364158,0.0815612563759372,,,,,,,,,,,,,,,,,,,,,,abnormal_cluster_2,,2.0,murmur_like_high_cardiac_band,0.08092573763818317,False,0.0040982657685058,0.2877921110151964,0.6113943597768544,0.3381424127224368,0.2381327262330262,0.1297957216799801,0.0467246443563172,0.0172472583909364,6.5536965190506175e-15,2.5722178084153264,-11.715225198839097,167.84380680924292,151.9250642615253,285.46666666666664,1.350231451643693e-06,26.23834786378693,21.18164873974977,0.0796262826492537,0.0324935458265743,0.0804269536513231,0.0065597233944473,0.8848897814750671,0.786359965801239,0.976,1.024590163934426,0.6307686081193973,0.6307686081193973,33.0,True,,extra_C2_train,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0035.wav,extra_C2_by_quality_score_no_C0,3.0,base_EXP_E_25x30,,,
29,HSA_E_C1EASY_001_f0056,hs_expEbase_HSA_E_C1EASY_001_f0056_029.wav,/nas/home/pcallandrone/DeepLearning/dataset/EXP_G_40x40_SELECTED/HS_PHYSIONET_EXP_G_40x40/hs_expEbase_HSA_E_C1EASY_001_f0056_029.wav,train,,hs,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0056.wav,,0.579645061728395,,,False,,f0056,1,abnormal,training-f,,,,,,,0.0838946142783915,,,19.810418592550043,0.15345,,0.0713653995074788,0.0760705439270692,0.0848810385169801,0.0732240190579006,,,,,,,,,,,,,,,,,,,,,,abnormal_cluster_1,,1.0,low_amplitude_temporally_unstable,0.08389459257057486,False,0.0024661524461452,0.5387286395976638,0.8321684546164614,0.1436732244904573,0.0787748075106017,0.0421912573789657,0.0217312059541948,0.0052654818626775,4.9377636339007035e-15,7.628354099326007,-15.580688788052942,104.05333218351257,106.82485616304524,156.2,7.90351570852588e-07,26.19966446160071,19.96914426562952,0.0539170775586353,0.0228346698894813,0.0837582457734845,0.0061331153920963,0.8208333849906921,0.7685714364051819,0.88,1.1363636363636365,0.4164269313298318,0.4164269313298318,95.0,True,,extra_C1_easy_train,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0056.wav,easy_C1_by_quality_score_no_hard_records,1.0,base_EXP_E_25x30,,,
30,HSA_E_C1EASY_002_f0085,hs_expEbase_HSA_E_C1EASY_002_f0085_030.wav,/nas/home/pcallandrone/DeepLearning/dataset/EXP_G_40x40_SELECTED/HS_PHYSIONET_EXP_G_40x40/hs_expEbase_HSA_E_C1EASY_002_f0085_030.wav,train,,hs,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0085.wav,,0.5661790123456791,,,False,,f0085,1,abnormal,training-f,,,,,,,0.094447856500633,,,18.75855203109088,0.2231666666666666,,0.0744986867952856,0.0811913000602387,0.0935861683342301,0.1197603360777213,,,,,,,,,,,,,,,,,,,,,,abnormal_cluster_1,,1.0,low_amplitude_temporally_unstable,0.09444781420494804,False,0.0026209806731617,0.5827262649210214,0.8212411786559624,0.1674589562347304,0.0893674066986909,0.0446385166647823,0.0089315470262233,0.0021720117176774,5.128086480297976e-15,6.905623376884615,-19.496023988433613,102.23985066744136,92.73383805071138,164.0,5.877000345923513e-07,26.88430135085216,19.84474435335875,0.0762385061300639,0.0529965042068922,0.0949170716244473,0.0113673004092329,0.8186904191970825,0.7386341691017151,0.304,3.2894736842105265,0.3276355546581879,0.3276355546581879,95.0,True,,extra_C1_easy_train,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0085.wav,easy_C1_by_quality_score_no_hard_records,2.0,base_EXP_E_25x30,,,
31,HSA_E_C1EASY_003_f0020,hs_expEbase_HSA_E_C1EASY_003_f0020_031.wav,/nas/home/pcallandrone/DeepLearning/dataset/EXP_G_40x40_SELECTED/HS_PHYSIONET_EXP_G_40x40/hs_expEbase_HSA_E_C1EASY_003_f0020_031.wav,train,,hs,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0020.wav,,0.5622993827160494,,,False,,f0020,1,abnormal,training-f,,,,,,,0.0991046025476397,,,19.28927565045364,0.2051333333333333,,0.0746814517795698,0.0814294543590952,0.0953347749551327,0.1419946536714708,,,,,,,,,,,,,,,,,,,,,,abnormal_cluster_1,,1.0,low_amplitude_temporally_unstable,0.09910459681802189,False,0.0018737917000627,0.4925076976106162,0.7887828720143867,0.1995684632919899,0.1058141012704503,0.0428742359461708,0.0108577911532728,0.0027060193006056,4.938364555154212e-15,5.968655583681094,-18.62529641211305,109.45591698149778,95.7536100143553,176.66666666666666,6.072031235471502e-07,26.52558963139549,19.88293678258352,0.0519223081023454,0.0251369965627644,0.0975742915229847,0.0138550277462448,0.9131825566291808,0.7129548192024231,0.304,3.2894736842105265,0.2672187491863828,0.2672187491863828,95.0,True,,extra_C1_easy_train,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0020.wav,easy_C1_by_quality_score_no_hard_records,3.0,base_EXP_E_25x30,,,
32,HSA_E_C1EASY_004_f0093,hs_expEbase_HSA_E_C1EASY_004_f0093_032.wav,/nas/home/pcallandrone/DeepLearning/dataset/EXP_G_40x40_SELECTED/HS_PHYSIONET_EXP_G_40x40/hs_expEbase_HSA_E_C1EASY_004_f0093_032.wav,train,,hs,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0093.wav,,0.5355679012345679,,,False,,f0093,1,abnormal,training-f,,,,,,,0.0735309621842957,,,19.41801880534261,0.2714666666666667,,0.0578385089084663,0.0687089431761772,0.0742389971276286,0.0887375955220024,,,,,,,,,,,,,,,,,,,,,,abnormal_cluster_1,,1.0,low_amplitude_temporally_unstable,0.07353098797972228,False,0.0067222639167332,0.6833625786615133,0.8494544352632302,0.1308519803710376,0.0728430025679675,0.0337650449576757,0.0133608173692616,0.001555218530263,4.645664341912907e-15,8.123597884453167,-18.17708424956757,89.6617317188191,90.90324336389014,145.26666666666665,6.419375603712996e-07,26.93979231211707,18.97543296531268,0.0843883262260127,0.0466945785211676,0.0748544274176283,0.0066424019120903,0.6876559257507324,0.6591535806655884,0.864,1.1574074074074074,0.5969571458970516,0.5969571458970516,95.0,True,,extra_C1_easy_train,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0093.wav,easy_C1_by_quality_score_no_hard_records,4.0,base_EXP_E_25x30,,,
33,HSA_E_C1EASY_005_e00071,hs_expEbase_HSA_E_C1EASY_005_e00071_033.wav,/nas/home/pcallandrone/DeepLearning/dataset/EXP_G_40x40_SELECTED/HS_PHYSIONET_EXP_G_40x40/hs_expEbase_HSA_E_C1EASY_005_e00071_033.wav,train,,hs,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e00071.wav,,0.379773148148148,,,False,,e00071,1,abnormal,training-e,,,,,,,0.1044694512290642,,,19.85770765787436,0.1593166666666666,,0.064962006061871,0.0797651598401903,0.0902807731224183,0.2738704973393613,,,,,,,,,,,,,,,,,,,,,,abnormal_cluster_1,,1.0,low_amplitude_temporally_unstable,0.10444956167045176,False,0.2085208178626991,0.7593081043799617,0.7801331683155782,0.0103291928646256,0.004953620841275,0.0023606765556101,0.001150001568573,0.0004769524804279,5.0691198421158384e-15,18.781023562949905,-26.865059082231497,34.25059503108795,34.811957067136085,44.46666666666667,2.3583806584058853e-07,26.9197289041978,20.158141454163488,0.0607655083955223,0.0172652921083265,0.1023966303566913,0.0280434161090488,1.0277197360992432,0.4747559726238251,0.5760000000000001,1.736111111111111,0.2157485066123808,0.2157485066123808,95.0,True,,extra_C1_easy_train,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e00071.wav,easy_C1_by_quality_score_no_hard_records,5.0,base_EXP_E_25x30,,,
34,HSG_NORMAL_001_e01462,hs_extra_normal_train_HSG_NORMAL_001_e01462.wav,/nas/home/pcallandrone/DeepLearning/dataset/EXP_G_40x40_SELECTED/HS_PHYSIONET_EXP_G_40x40/hs_extra_normal_train_HSG_NORMAL_001_e01462.wav,train,,hs,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e01462.wav,,0.7460123456790123,,,False,,e01462,-1,normal,training-e,2000.0,30.987,0.120848240753845,0.9524351358413696,0.0,-0.026416178792715,0.1217138130390515,0.8778466582298279,0.0,17.161575833586472,0.1612666666666666,27.0,,0.1120104494439884,,0.0669721313885557,,0.0,,0.991409916877642,0.0085218164985645,4.856539608698137e-05,4.377448087270967e-15,45.58449074647374,True,,0.7416666666666667,0.7626543209876543,0.9410493827160494,0.7361111111111112,0.8966049382716049,0.7466049382716049,0.2429012345679012,0.5688271604938272,0.4651234567901234,0.375,,normal,,,normal,0.12171381303905157,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e01462.wav,normal_hard_quality_pool,1.0,extra_normal_train,17.568752138435762,54.53333333333333,4.334585215086703e-08
35,HSG_NORMAL_002_e00787,hs_extra_normal_train_HSG_NORMAL_002_e00787.wav,/nas/home/pcallandrone/DeepLearning/dataset/EXP_G_40x40_SELECTED/HS_PHYSIONET_EXP_G_40x40/hs_extra_normal_train_HSG_NORMAL_002_e00787.wav,train,,hs,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e00787.wav,,0.7455524691358023,,,False,,e00787,-1,normal,training-e,2000.0,47.063,0.0982078894112929,0.9604175090789796,0.0,0.0004260471323505,0.1069727849616896,0.9627398252487184,0.0,19.08471269102336,0.0709666666666666,27.0,,0.1034824460708009,,0.0410710217015943,,0.0,,0.9840859874576556,0.0157907757951283,0.0001361872845348,4.33431192600069e-15,56.57717022061778,True,,0.6669753086419753,0.721604938271605,0.858641975308642,0.9685185185185186,0.8160493827160494,0.5802469135802469,0.5927469135802469,0.5688271604938272,0.7003086419753086,0.6648148148148149,,normal,,,normal,0.10697278496168962,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e00787.wav,normal_hard_quality_pool,2.0,extra_normal_train,31.313131264315288,84.33333333333333,9.684355049687457e-08
36,HSG_NORMAL_003_e01283,hs_extra_normal_train_HSG_NORMAL_003_e01283.wav,/nas/home/pcallandrone/DeepLearning/dataset/EXP_G_40x40_SELECTED/HS_PHYSIONET_EXP_G_40x40/hs_extra_normal_train_HSG_NORMAL_003_e01283.wav,train,,hs,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e01283.wav,,0.7451358024691358,,,False,,e01283,-1,normal,training-e,2000.0,15.864,0.1335516737503577,0.9711764454841614,6.303580433686334e-05,-0.0618136450648307,0.132869523889816,0.9742569327354432,0.0,17.30496251500942,0.1781666666666666,27.0,,0.1192994328518603,,0.0616577579733957,,0.0,,0.9900360856841024,0.0097631165159313,0.000105964829784,4.694274089996113e-15,43.54339848983805,True,,0.7854938271604939,0.7956790123456791,0.9219135802469136,0.8070987654320988,0.8777777777777778,0.6342592592592593,0.1981481481481481,0.5688271604938272,0.4231481481481481,0.3950617283950617,,normal,,,normal,0.132869523889816,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-e/e01283.wav,normal_hard_quality_pool,3.0,extra_normal_train,23.00290354771452,53.73333333333333,5.811637228200559e-08
37,HSG_C2_001_f0090,hs_extra_C2_train_HSG_C2_001_f0090.wav,/nas/home/pcallandrone/DeepLearning/dataset/EXP_G_40x40_SELECTED/HS_PHYSIONET_EXP_G_40x40/hs_extra_C2_train_HSG_C2_001_f0090.wav,train,,hs,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0090.wav,,0.5134537037037037,,,False,,f0090,1,abnormal,training-f,,,,,,,0.0798319434904046,,,20.76594875610257,0.2354666666666666,,0.0644842931691085,0.0710998827771039,0.0748639141578408,0.1088269334138592,,,,,,,,,,,,,,,,,,,,,,abnormal_cluster_2,,2.0,murmur_like_high_cardiac_band,0.07983194349040468,False,0.0032963217434403,0.3450973500463473,0.6170317566385938,0.3555072479889969,0.2164949873888826,0.0975287148309833,0.0245151914976613,0.0078579907702998,6.254474884960618e-15,2.3945905690904463,-14.77721635715999,151.63604574108302,124.52316688518306,253.26666666666665,1.1911278295330924e-06,26.490620521304898,21.603747204451693,0.1025369802771855,0.0390413336205513,0.0778063912910541,0.0084674309750869,0.8719149827957153,0.8116210103034973,0.512,1.953125,0.5704237194085012,0.5704237194085012,33.0,True,,,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0090.wav,extra_C2_by_quality_score_no_C0,1.0,extra_C2_train,,,
38,HSG_C2_002_f0072,hs_extra_C2_train_HSG_C2_002_f0072.wav,/nas/home/pcallandrone/DeepLearning/dataset/EXP_G_40x40_SELECTED/HS_PHYSIONET_EXP_G_40x40/hs_extra_C2_train_HSG_C2_002_f0072.wav,train,,hs,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0072.wav,,0.5033333333333334,,,False,,f0072,1,abnormal,training-f,,,,,,,0.1183839362659955,,,18.443913160067734,0.14215,,0.0754751859678126,0.0818329401636914,0.1108346989113444,0.2251943997118396,,,,,,,,,,,,,,,,,,,,,,abnormal_cluster_2,,2.0,murmur_like_high_cardiac_band,0.11838393626599553,False,0.0008213717051811,0.1573414880711109,0.4618913398969195,0.4614893509150702,0.3218097484651824,0.1878047823205547,0.0758544669658571,0.029056602792277,7.110184482027293e-15,0.0037813571232192,-9.445594731327391,211.54946713095765,169.99874255680555,357.2,1.2020995128324515e-06,26.511422923356072,22.72346454393604,0.070254197761194,0.0147579230882008,0.1144798814619531,0.0257802282074265,0.9896655082702636,0.801478385925293,0.512,1.953125,0.6971940281061336,0.6971940281061336,33.0,True,,,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0072.wav,extra_C2_by_quality_score_no_C0,2.0,extra_C2_train,,,
39,HSG_C2_003_f0089,hs_extra_C2_train_HSG_C2_003_f0089.wav,/nas/home/pcallandrone/DeepLearning/dataset/EXP_G_40x40_SELECTED/HS_PHYSIONET_EXP_G_40x40/hs_extra_C2_train_HSG_C2_003_f0089.wav,train,,hs,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0089.wav,,0.5008888888888888,,,False,,f0089,1,abnormal,training-f,,,,,,,0.0862375623534747,,,20.31288109290459,0.1904166666666666,,0.0665508459146096,0.0707970409886197,0.0836510619540763,0.1245366514112465,,,,,,,,,,,,,,,,,,,,,,abnormal_cluster_2,,2.0,murmur_like_high_cardiac_band,0.0862375623534747,False,0.0028419575250372,0.2761476894952832,0.6503672384356943,0.3112575982923796,0.2028637980275119,0.1028298856099464,0.0359068030505981,0.0115935295611846,5.8022766571279656e-15,3.200386939587874,-13.063090210103862,156.4656342900012,135.22297604194569,247.46666666666667,1.2453933677696075e-06,26.549958132654872,20.830351896548457,0.0779771621801705,0.0326440648925165,0.0849002855063253,0.0105731972732702,0.8940061926841736,0.8235765695571899,0.656,1.524390243902439,0.3934131255083944,0.3934131255083944,33.0,True,,,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0089.wav,extra_C2_by_quality_score_no_C0,3.0,extra_C2_train,,,
40,HSG_C2_004_f0096,hs_extra_C2_train_HSG_C2_004_f0096.wav,/nas/home/pcallandrone/DeepLearning/dataset/EXP_G_40x40_SELECTED/HS_PHYSIONET_EXP_G_40x40/hs_extra_C2_train_HSG_C2_004_f0096.wav,train,,hs,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0096.wav,,0.5008055555555555,,,False,,f0096,1,abnormal,training-f,,,,,,,0.0853568018235751,,,19.07181031875955,0.1842,,0.0583799795969721,0.0648566879819258,0.0857342022110387,0.1657329708075439,,,,,,,,,,,,,,,,,,,,,,abnormal_cluster_2,,2.0,murmur_like_high_cardiac_band,0.08535680182357518,False,0.0023138451582362,0.4882548158235609,0.7595578513004323,0.2198487704434027,0.1419965219874936,0.0711572168043032,0.0192718422349423,0.0051646450434883,5.544530904689603e-15,5.384368161885044,-16.029242593036862,120.2787613637956,116.18462848066248,201.33333333333331,8.520157190961119e-07,26.728070795483493,20.59432012566848,0.0978582256130064,0.0537046892976609,0.0849037956219123,0.0140713582978293,0.767058789730072,0.7243661880493164,1.088,0.9191176470588236,0.4402821910443844,0.4402821910443844,33.0,True,,,/nas/home/pcallandrone/DeepLearning/dataset/PHYSIONET_2016/training-f/f0096.wav,extra_C2_by_quality_score_no_C0,4.0,extra_C2_train,,,
